OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_END_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY
218137,DORA,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",11/10/2002,10/10/2052,,
218138,CUCA,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",11/10/2002,10/10/2052,,
218167,SANTO NIÑO,,CANCELADO,,,11/10/2002,10/10/2052,,
218234,DELTA 4,,CANCELADO,,,17/10/2002,16/10/2052,,
218298,CUITACA XII,CONTRATO DE GARANTIA PRENDARIA,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",DEUTSCHE BANK TRUST COMPANY AMERICAS,05/11/2002,04/11/2052,,
218381,ZIRCON 24,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,"MINERA ZIRCON, S.A. DE C.V. SE EXTINGUIO AL FUSIONARSE EN MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",05/11/2002,04/11/2052,,
218406,PETRA,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/2002,04/11/2052,,
218444,EL JARALITO FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","FLOBARCO, S.A. DE C.V.",05/11/2002,04/11/2052,,
218445,EL JARALITO FRACC. II,CESION DE DERECHOS DE UN CONTR. DE EXPLOR. Y PROM. VENT.,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","MINERA PECOBRE, S.A. DE C.V.",05/11/2002,04/11/2052,,
218446,EL JARALITO FRACC. III,CESION DE DERECHOS DE UN CONTR. DE EXPLOR. Y PROM. VENT.,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","MINERA PECOBRE, S.A. DE C.V.",05/11/2002,04/11/2052,,
218464,MINA IRMA,,VIGENTE,,,05/11/2002,04/11/2052,,
218516,DAYANA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ELADIO BACA RUIZ,MIGUEL ANGEL ARAIZA BUENROSTRO,05/11/2002,04/11/2052,,
220937,LA LUNA # 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"MINAS DEL RIO SONORA, S.A. DE C.V.",30/10/2003,21/11/2007,,
219089,CHUYITAS,,CANCELADO,,,04/02/2003,03/02/2009,,
219127,CARACOL,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"MINERA PECOBRE, S.A. DE C.V.","MINERA MADERO, S.A. DE C.V.",12/02/2003,11/02/2009,,
219249,LA BLANCA,CESIÓN DE DERECHOS TOTAL Y PARCIAL GRATUITA,VIGENTE,MIGUEL ANTONIO BADUY GONZALEZ,OMAR ANTONIO BADUY LARRAZOLO,20/02/2003,19/02/2009,,
219252,SAN JUDAS,,VIGENTE,,,20/02/2003,19/02/2009,,
219625,SAN JOSE,,VIGENTE,,,26/03/2003,25/03/2009,,
219686,EL BUENO,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",28/03/2003,27/03/2009,,
219992,VIBORA II,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",15/05/2003,14/05/2009,,
219993,JABALI II,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",15/05/2003,14/05/2009,,
219996,LA BLANCA,,CANCELADO,,,15/05/2003,14/05/2009,,
220096,LA SEGUNDA,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",05/06/2003,04/06/2009,,
220099,EL GAVILAN,,VIGENTE,,,05/06/2003,04/06/2009,,
220108,EL GATO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA PECOBRE, S.A. DE C.V.","MINERA BISMARK, S.A. DE C.V.",05/06/2003,04/06/2009,,
220109,EL VIGIA,,CANCELADO,,,05/06/2003,04/06/2009,,
220125,SAN MANUEL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ARTURO GALVEZ MAGALLANES,EMILIO ACUÑA PERALTA,12/06/2003,11/06/2009,,
220197,STA. ROSA,,CANCELADO,,,24/06/2003,23/06/2009,,
220208,EL HUEVO DE ORO,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",24/06/2003,23/06/2009,,
220210,TERESITA,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",24/06/2003,23/06/2009,,
220219,LA COMA,,CANCELADO,,,24/06/2003,23/06/2009,,
220294,LOS LAURELES,SE OTORGA PLAZO,VIGENTE,ELIAS FELIX BADILLA,"MEXUS GOLD MINING, S.A. DE C.V.",03/07/2003,02/07/2009,,
220443,SONORA 90,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",25/07/2003,24/07/2009,,
220595,LEON 2 FRACCION I,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA HALCONES, S.A. DE C.V.",02/09/2003,01/09/2009,,
220596,LEON 2 FRACCION II,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,CANCELADO,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA HALCONES, S.A. DE C.V.",02/09/2003,01/09/2009,,
220597,LEON 2 FRACCION III,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA HALCONES, S.A. DE C.V.",02/09/2003,01/09/2009,,
220657,ABEL FRACC. I,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",09/09/2003,08/09/2009,,
220658,ABEL FRACC. II,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",09/09/2003,08/09/2009,,
220725,LA LUS,,CANCELADO,,,30/09/2003,29/09/2009,,
220730,LA TORRE,,CANCELADO,,,30/09/2003,29/09/2009,,
220731,PINOCHO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACUÑA PERALTA,"COMPAÑIA MINERA ZORRO DE PLATA, S.A. DE C.V.",30/09/2003,29/09/2009,,
220786,SAN FRANCISCO,,CANCELADO,,,02/10/2003,01/10/2009,,
220838,ABEL,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JOSE ARTURO GALVEZ MAGALLANES,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",15/10/2003,14/10/2009,,
220843,FATIMA,,CANCELADO,,,15/10/2003,14/10/2009,,
220869,KENA FRACC. I,,VIGENTE,,,16/10/2003,15/10/2009,,
220870,KENA FRACC. II,,VIGENTE,,,16/10/2003,15/10/2009,,
220955,LA SOTA,,CANCELADO,,,04/11/2003,03/11/2009,,
221116,SAN JUDAS II,,CANCELADO,,,02/12/2003,01/12/2009,,
221118,LA LUS 2,,CANCELADO,,,02/12/2003,01/12/2009,,
219219,FRACCION 4 AGUA BLANCA I,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",18/02/2003,25/11/2043,,
218924,BOQUILLA FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",28/01/2003,22/08/2052,,
218818,PICACHO II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,EMILIO ACUÑA PERALTA,"CORPORACION AMERMIN, S.A. DE C.V.",21/01/2003,20/01/2053,,
218893,DELTA 3 FRACCION 3,,CANCELADO,,,23/01/2003,22/01/2053,,
219016,ZIRCON 21,,VIGENTE,,,28/01/2003,27/01/2053,,
219090,SAN FRANCISCO,,VIGENTE,,,04/02/2003,03/02/2053,,
219095,SAN FRANCISCO,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",04/02/2003,03/02/2053,,
219096,ERICKA,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",04/02/2003,03/02/2053,,
219168,LA SONORENSE,,VIGENTE,,,14/02/2003,13/02/2053,,
219213,MARIA 26,,CANCELADO,,,18/02/2003,17/02/2053,,
219347,MARIA 29,,VIGENTE,,,27/02/2003,26/02/2053,,
219536,LA SULTANA,TRASMISION POR FUSION,VIGENTE,"COMPAÑIA FRESNILLO, S.A. DE C.V.","MINERA FRESNILLO, S.A. DE C.V.",12/03/2003,11/03/2053,,
219813,MEZTLI,COMPRAVENTA,VIGENTE,FRANCISCO JAVIER VILLAESCUSA GARCIA,FRANCISCO NAVARRO GARCIA,16/04/2003,15/04/2053,,
220130,SAN JUAN,SE OTORGA PLAZO,VIGENTE,MALCON BECHELANI SLILATY,JESUS ALBERTO GAMEZ GARCIA,12/06/2003,11/06/2053,,
220293,LA VERDE,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,TEODORO JAVIER ROBLES ROBLES,RODOLFO HURTADO DE LA REE,03/07/2003,02/07/2053,,
220332,MEZTLI 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"EXPLORACIONES GLOBAL, S.A. DE C.V.",16/07/2003,15/07/2053,,
220488,EL CARACOL FRACC. I,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",12/08/2003,11/08/2053,,
220489,EL CARACOL FRACC. II,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",12/08/2003,11/08/2053,,
220539,BURA,CONTRATO DE PRENDA SIN TRANSMISION DE POSESION,VIGENTE,"RECURSOS ESCONDIDOS, S.A. DE C.V.",ORION MF INVESTMENT HOLDING COMPANY 2 (CAYMAN) LIMITED,15/08/2003,14/08/2053,,
220540,VENADO,CONTRATO DE PRENDA SIN TRANSMISION DE POSESION,VIGENTE,"RECURSOS ESCONDIDOS, S.A. DE C.V.",ORION MF INVESTMENT HOLDING COMPANY 2 (CAYMAN) LIMITED,15/08/2003,14/08/2053,,
220541,ALCE,CONTRATO DE PRENDA SIN TRANSMISION DE POSESION,VIGENTE,"RECURSOS ESCONDIDOS, S.A. DE C.V.",ORION MF INVESTMENT HOLDING COMPANY 2 (CAYMAN) LIMITED,15/08/2003,14/08/2053,,
220564,DELTA 5 FRACCION 4,,CANCELADO,,,28/08/2003,27/08/2053,,
220590,GLORIA DOS,,VIGENTE,,,02/09/2003,01/09/2053,,
220720,LA LUZ,CONTRATO DE EXPLORACION CON OPCION A COMPRA,VIGENTE,FERNANDO PRECIADO MARTINEZ,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",30/09/2003,29/09/2053,,
220766,EGURE,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,30/09/2003,29/09/2053,,
221079,DELTA 5 FRACCION 5,,CANCELADO,,,19/11/2003,18/11/2053,,
221094,EL CENTRO,DONACIÓN TOTAL,VIGENTE,HELIODORO RIVAS SILVA,EDWARD RIVAS HOFFMAN,19/11/2003,18/11/2053,,
221095,LOS AMOLES,CONTRATO DE FIDEICOMISO IRREVOCABLE CON GARANTIA HIPOT.,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",19/11/2003,18/11/2053,,
221119,LA CALMA,TRANSMISION DE DERECHOS,VIGENTE,"MINERA PIEDRA AZUL, S.A. DE C.V.","MINERA EVRIM, S.A. DE C.V.",02/12/2003,01/12/2053,,
221148,EL ROSARIO FRACCION I,DONACIÓN TOTAL,VIGENTE,HELIODORO RIVAS SILVA,EDWARD RIVAS HOFFMAN,03/12/2003,02/12/2053,,
221208,LAS AGUILAS,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","MINERA PECOBRE, S.A. DE C.V.",11/12/2003,10/12/2053,,
221476,ABEL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFONSINA MUÑOZ FERRA,CONRADO ACUÑA ARANDA,17/02/2004,16/02/2010,,
221477,LA SUECA,,CANCELADO,,,17/02/2004,16/02/2010,,
221481,TORCASITA No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,LORENZO NORIEGA CASTRO,JESUS JOSE AMAYA GARCIA,17/02/2004,16/02/2010,,
221482,5 HNO,,CANCELADO,,,17/02/2004,16/02/2010,,
221484,EL RINCON,COMPRAVENTA,VIGENTE,DAVID FIGUEROA CORONADO,"DESARROLLOS ARIBABI, S.A. DE C.V.",17/02/2004,16/02/2010,,
221516,FORTUNA II,,CANCELADO,,,19/02/2004,18/02/2010,,
221520,5 HNO,,CANCELADO,,,19/02/2004,18/02/2010,,
221551,SAN JOSE,GARANTIA HIPOT DERIVADA DE CONT ASOCIACIÃ“N EN PARTICIPACIÃ“N,VIGENTE,REYNALDO BARCELO TINEO,FIDEICOMISO DE APOYO AL PROGRAMA DE EXPLORACION DEL EDO. DE SONORA.,24/02/2004,23/02/2010,,
221739,VITA,,CANCELADO,,,19/03/2004,18/03/2010,,
221740,LA AVENTURA,,CANCELADO,,,19/03/2004,18/03/2010,,
221744,LA BLANCA,,VIGENTE,,,19/03/2004,18/03/2010,,
221749,BUENO 2,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",19/03/2004,18/03/2010,,
221859,LA FORTUNA,SE OTORGA PLAZO,VIGENTE,MANUEL AGUIRRE RAMOS,GILBERTO BUSTAMANTE BALDERRAMA,02/04/2004,01/04/2010,,
221947,SANTO NIÑO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACUÑA PERALTA,"COMPAÑIA MINERA ZORRO DE PLATA, S.A. DE C.V.",16/04/2004,15/04/2010,,
221948,EL PURTO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",16/04/2004,15/04/2010,,
221950,EL PURTO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",16/04/2004,15/04/2010,,
222098,HUEVO DE ORO No. 1,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",11/05/2004,10/05/2010,,
222099,HUEVO DE ORO No. 2,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",11/05/2004,10/05/2010,,
222160,TERESITA,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",25/05/2004,24/05/2010,,
222194,LA ROSA,,CANCELADO,,,28/05/2004,27/05/2010,,
222198,JABALI III,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,OSCAR PE�Ã�A RAMOS,"MINA DON PROVI, S.A. DE C.V.",28/05/2004,27/05/2010,,
222344,SAN MIGUEL DEL ORO FRACC. I,,CANCELADO,,,29/06/2004,28/06/2010,,
222345,SAN MIGUEL DEL ORO FRACC. II,,CANCELADO,,,29/06/2004,28/06/2010,,
222349,LOS FIELES,CESIÓN DE DERECHOS PARCIAL GRATUITA,CANCELADO,FERNANDO MONTA�Ã�O MONTA�Ã�O,FRANCISCO JAVIER FIMBRES MORENO,29/06/2004,28/06/2010,,
222367,ERNESTO,C. DE EXPLOR. C/P DE TRANSM. DE TIT. Y GARANTIA PREND,CANCELADO,ERNESTO LOPEZ ESTRADA,"COREX GLOBAL, S. DE R.L. DE C.V.",30/06/2004,29/06/2010,,
222372,SAN MANUEL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ARTURO GALVEZ MAGALLANES,EMILIO ACU�Ã�A PERALTA,30/06/2004,29/06/2010,,
222403,LA ESTRELLA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,TAURINO URBINA HERNANDEZ,"MINERA AURICUP, S. DE R.L. DE C.V.",06/07/2004,05/07/2010,,
222405,EL PURTO FRACCION I,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",06/07/2004,05/07/2010,,
222408,NORMA,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",06/07/2004,05/07/2010,,
222431,LA PROVIDENCIA,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",08/07/2004,07/07/2010,,
222686,FORTUNA 3,,CANCELADO,,,13/08/2004,12/08/2010,,
222688,SONORA 97,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"MINERA PECOBRE, S.A. DE C.V.","MINERA BISMARK, S.A. DE C.V.",13/08/2004,12/08/2010,,
222691,REAL DE CANANEA,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,LUIS ENRIQUE FIERROS HERNANDEZ,"MINERA ZAMPANO, S. DE R.L. DE C.V.",13/08/2004,12/08/2010,,
222695,MARISOL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",13/08/2004,12/08/2010,,
222698,AGUA PRIETA,,CANCELADO,,,13/08/2004,12/08/2010,,
222699,LA PALMA,,CANCELADO,,,13/08/2004,12/08/2010,,
222701,LA PROVIDENCIA,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",13/08/2004,12/08/2010,,
222705,MARISOL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",13/08/2004,12/08/2010,,
222952,SAN JUAN II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA KENNECOTT, S.A. DE C.V.","MINERA GEOINFORMATICA, S.A. DE C.V. AHORA MINERA EVRIM, S.A. DE C.V.",28/09/2004,27/09/2010,,
223086,ALEGRIA,,VIGENTE,,,12/10/2004,11/10/2010,,
223194,LOS AMIGOS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ARTURO GALVEZ MAGALLANES,EMILIO ACU�Ã�A PERALTA,29/10/2004,28/10/2010,,
223233,ABEL FRACC. I,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",17/11/2004,16/11/2010,,
223234,ABEL FRACC. II,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",17/11/2004,16/11/2010,,
221460,ELENA 5,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",13/02/2004,12/02/2054,,
221549,ELENA FRACCION I,,VIGENTE,,,24/02/2004,23/02/2054,,
221550,ELENA FRACCION II,,VIGENTE,,,24/02/2004,23/02/2054,,
221602,E.V.M.,,CANCELADO,,,04/03/2004,03/03/2054,,
221603,3 HERMANOS,,CANCELADO,,,04/03/2004,03/03/2054,,
221604,INES,,CANCELADO,,,04/03/2004,03/03/2054,,
221605,ANA,,CANCELADO,,,04/03/2004,03/03/2054,,
221668,DELTA 3 FRACCION 1,,CANCELADO,,,11/03/2004,10/03/2054,,
221737,FABIOLA,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,FRANCISCO JAVIER LOPEZ OLIVAS,"MINERA EL TASCATE, S.A. DE C.V.",19/03/2004,18/03/2054,,
221761,GATO,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",19/03/2004,18/03/2054,,
221763,EL HIPO FRACCION I,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",19/03/2004,18/03/2054,,
221764,EL HIPO FRACCION II,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",19/03/2004,18/03/2054,,
221765,EL HIPO FRACCION III,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",19/03/2004,18/03/2054,,
221918,LA CASITA COLORADA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO ARMANDO GRACIA APODACA,JOSE VILA MAZON,14/04/2004,13/04/2054,,
221919,SAN FRANCISCO,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,FRANCISCO RAFAEL PRECIADO MARTINEZ,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/04/2004,13/04/2054,,
221920,EL HIPO FRACCION II,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/04/2004,13/04/2054,,
221921,EL HIPO FRACCION I,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO PRECIADO SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/04/2004,13/04/2054,,
221949,PINOCHO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",16/04/2004,15/04/2054,,
222006,LA PRESA 7,CONTRATO DE FIDEICOMISO IRREVOCABLE CON GARANTIA HIPOT.,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",27/04/2004,26/04/2054,,
222007,LOS JUCAROS,CONTRATO DE FIDEICOMISO IRREVOCABLE CON GARANTIA HIPOT.,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",27/04/2004,26/04/2054,,
222269,HUECO CUITACA,CONTRATO DE GARANTIA PRENDARIA,VIGENTE,"COMPA�Ã�IA MINERA LA PARRE�Ã�A, S.A. DE C.V.",DEUTSCHE BANK TRUST COMPANY AMERICAS,22/06/2004,21/06/2054,,
222321,LORENIA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFONSO DACO CALONZO,"EXPLORACIONES GLOBAL, S.A. DE C.V.",25/06/2004,24/06/2054,,
222404,ABEL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",06/07/2004,05/07/2054,,
222443,SAN JUAN,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN,VIGENTE,RAFAEL VILLA MELENDEZ,"GSP GOLDSILVER INTERNATIONAL, S.A. DE C.V.",09/07/2004,08/07/2054,,
222444,IRMA,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN,VIGENTE,RAFAEL VILLA MELENDEZ,"GSP GOLDSILVER INTERNATIONAL, S.A. DE C.V.",09/07/2004,08/07/2054,,
222511,DOS AMIGOS,COMPRAVENTA,VIGENTE,"COMPA�Ã�IA MINERA LA ESCUADRA, S.A.","CORPORACION AMERMIN, S.A. DE C.V.",20/07/2004,19/07/2054,,
222689,KAREN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA EL TASCATE, S.A. DE C.V.",FRANCISCO JAVIER LOPEZ OLIVAS,13/08/2004,12/08/2054,,
222690,SUSAN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA EL TASCATE, S.A. DE C.V.",FRANCISCO JAVIER LOPEZ OLIVAS,13/08/2004,12/08/2054,,
